# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Instagram testing new favorites feature: Heres all you need to know,7043013,5,5,0,0.00
Instagram testing new favorites feature: Heres all you need to know,7043161,5,5,0,0.00
"Intex Aqua S3 4G VoLTE smartphone with 2GB RAM, Android 7.0 launched at Rs 5,777",216996,5,5,0,0.00
"Intex ELYT e7 with 3GB RAM, 5.2-inch HD display and fingerprint sensor launched at Rs 7,999",5457501,5,5,0,0.00
"iOS 11 public beta for iPad first look: Well, its a paradigm shift",3904856,5,5,0,0.00
"iOS 11 public beta for iPad first look: Well, its a paradigm shift",727564,5,5,0,0.00
ISROs GSAT-17 launched successfully from French Guiana,7037713,5,5,0,0.00
"It is Facebooks responsibility to boost jobs, says COO Sheryl Sandberg",4443014,5,5,0,0.00
Jio impact: Vodafones Rs 29 recharge offers unlimited data for 5 hours at night,2252536,5,5,0,0.00
Jio impact: Vodafones Rs 29 recharge offers unlimited data for 5 hours at night,7016179,5,5,0,0.00
Jio impact: Vodafones Rs 29 recharge offers unlimited data for 5 hours at night,7023245,5,5,0,0.00
"Karbonn K9 Kavach with BHIM app launched in India at Rs 5,290",7044579,5,5,0,0.00
"Lava Helium 14 laptop with Windows 10, 2GB RAM launched at Rs 14,999",3115964,5,5,0,0.00
"Lava Helium 14 laptop with Windows 10, 2GB RAM launched at Rs 14,999",697094,5,5,0,0.00
"Lava Helium 14 laptop with Windows 10, 2GB RAM launched at Rs 14,999",7069389,5,5,0,0.00
"Lava Helium 14 laptop with Windows 10, 2GB RAM launched at Rs 14,999",7076109,5,5,0,0.00
LeEco in more trouble as Chinese court freezes assets over debt payments,7036217,5,5,0,0.00
"Lenovo K6 Power, K6 Note now getting Android 7.0 Nougat update in India",3269178,5,5,0,0.00
"Lenovo K6 Power, K6 Note now getting Android 7.0 Nougat update in India",6766595,5,5,0,0.00
"Lenovo Mobiles festival on Flipkart: Discounts on Lenovo K5 Note, K6 Power, P2 and more",216996,5,5,0,0.00
"Lenovo Mobiles festival on Flipkart: Discounts on Lenovo K5 Note, K6 Power, P2 and more",6766595,5,5,0,0.00
"Lenovo teases bendable, ThinkPad laptop concept with a flexible screen",6851209,5,5,0,0.00
"Lenovo teases bendable, ThinkPad laptop concept with a flexible screen",7023245,5,5,0,0.00
"LG G6 Mini with Snapdragon 430, 3GB RAM spotted on Geekbench ahead of July 11 launch",1243634,5,5,0,0.00
"LG G6 Mini with Snapdragon 430, 3GB RAM spotted on Geekbench ahead of July 11 launch",2577320,5,5,0,0.00
"LG G6 Mini with Snapdragon 430, 3GB RAM spotted on Geekbench ahead of July 11 launch",4443014,5,5,0,0.00
"LG G6 Mini with Snapdragon 430, 3GB RAM spotted on Geekbench ahead of July 11 launch",7111621,5,5,0,0.00
"LG G6+ with 6GB RAM, 128GB storage and wireless charging launched",216996,5,5,0,0.00
LG V30 to debut at IFA 2017 in Berlin: Report,7023245,5,5,0,0.00
"LG V30 to support wireless charging, dual rear cameras: Report",6505177,5,5,0,0.00
