# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
TDSAT seeks clarifications from TRAI on Jio's free offers,3203794,79,79,0,0.00
TDSAT seeks clarifications from TRAI on Jio's free offers,4222934,79,79,0,0.00
Tea is yet to find support of any weather based insurance cover,2149980,79,79,0,0.00
Telcos move Trai against mandatory mobile GPS,6259893,79,79,0,0.00
Telecom Commission seeks clarification on penalty in PoI issue,1904120,79,79,0,0.00
Telecom Commission seeks clarification on penalty in PoI issue,4222934,79,79,0,0.00
"TFA to cut transaction costs, boost exports: FIEO",5224027,79,79,0,0.00
The end of Five-Year Plans: All you need to know about this big policy change,3870972,79,79,0,0.00
"They are big financiers of the India story, but GST is making them nervous. Read how",1236994,79,79,0,0.00
"To boost Skill India Mission, Govt sets aside Rs 17,000 crore in Budget",1327282,79,79,0,0.00
Total valuation of enemy property in India Rs 1.04 lakh crore: Government,5590757,79,79,0,0.00
TRAI examining BSNL's new app-based calling service; view soon,5256167,79,79,0,0.00
TRAI examining BSNL's new app-based calling service; view soon,5537121,79,79,0,0.00
TRAI open to revising price of unsold 700 MHz band: RS Sharma,4385016,79,79,0,0.00
Trai tells Reliance Jio to withdraw Summer Surprise offer,1095600,79,79,0,0.00
Trai tells Reliance Jio to withdraw Summer Surprise offer,3745452,79,79,0,0.00
"Trai to settle Reliance Jio complaint against Airtel, Vodafone, Idea for allegedly violating licensing norms",1751716,79,79,0,0.00
UK finance minister Philip Hammond to lead trade mission to India next week,5028117,79,79,0,0.00
US economy now on 'sound footing': Fed's Loretta Mester,4640930,79,79,0,0.00
US economy now on 'sound footing': Fed's Loretta Mester,5224027,79,79,0,0.00
US exports to India encounter barriers: Trump administration,6259893,79,79,0,0.00
VC investments in India decline to $216 million in 2016: KPMG,5625493,79,79,0,0.00
View: Narendra Modi's war on black money incomplete without taxing farm income,2121996,79,79,0,0.00
View: No end in sight to India's slow-motion bank crisis,4636130,79,79,0,0.00
View: Workers made Germany into the world's best economy,947992,79,79,0,0.00
West Bengal government brings additional three lakh acre agricultural land under irrigation programme,5129365,79,79,0,0.00
Wheat production likely to touch record 98 MT this crop year,5023013,79,79,0,0.00
"Where would Apple, IBM be if not for talent from across globe: Urjit Patel",3583462,79,79,0,0.00
"While Google and Uber fight, Indian govt throws out red carpet for self-driven cars",4391024,79,79,0,0.00
Wholesale prices up 5.25% year-on-year in January,5452349,79,79,0,0.00
Why Modi is willing to dump a 150-year-old practice to drive India,6470373,79,79,0,0.00
Why the Budget proposal on transparency in political funding will not fly,4540514,79,79,0,0.00
Why the removal of withdrawal limits is likely to end India's cashless honeymoon,3269178,79,79,0,0.00
Why the tussle between Jio and incumbent telcos will only get nastier,6738653,79,79,0,0.00
Will establish an ecosystem of partners in India: Apple to government,5129365,79,79,0,0.00
Will establish an ecosystem of partners in India: Apple to government,5362951,79,79,0,0.00
Will reach out to industry from April 1 on GST awareness: FM Arun Jaitley,3857630,79,79,0,0.00
"With middlemen out, farmer markets earn Rs 5 crore per week",3583462,79,79,0,0.00
"WPI eases to 5.7% in march, food inflation rises to 3.12%",6120865,79,79,0,0.00
"WTO deal to cut red tape comes into force, promising global economy boost",5224027,79,79,0,0.00
"Yogi Adityanath's farm loan waiver for UP: SBI report sees Rs 27,420 crore hit on banks",250064,79,79,0,0.00
"Yogi Adityanath's farm loan waiver for UP: SBI report sees Rs 27,420 crore hit on banks",5023013,79,79,0,0.00
You need to file your FATCA compliance to banks by April 30 to avoid an account freeze,3297248,79,79,0,0.00
,,"26,088","24,728",0,0.00

Day Index,Total Events
01/02/2017,"9,170"
02/02/2017,"10,124"
03/02/2017,"9,627"
04/02/2017,"9,381"
05/02/2017,"10,076"
06/02/2017,"10,110"
07/02/2017,"10,405"
08/02/2017,"9,937"
09/02/2017,"9,661"
10/02/2017,"9,152"
11/02/2017,"8,255"
12/02/2017,"8,892"
13/02/2017,"8,512"
14/02/2017,"7,986"
15/02/2017,"7,760"
16/02/2017,"8,094"
17/02/2017,"7,717"
18/02/2017,"7,361"
19/02/2017,"8,209"
20/02/2017,"7,878"
21/02/2017,"7,874"
22/02/2017,"6,966"
23/02/2017,"6,958"
24/02/2017,"6,774"
25/02/2017,"6,615"
26/02/2017,"7,176"
27/02/2017,"7,452"
28/02/2017,"7,294"
01/03/2017,"7,085"
02/03/2017,"7,370"
03/03/2017,"6,614"
04/03/2017,"6,486"
05/03/2017,"7,152"
06/03/2017,"6,418"
07/03/2017,"6,392"
08/03/2017,"6,380"
09/03/2017,"7,148"
10/03/2017,"6,481"
11/03/2017,"6,363"
12/03/2017,"6,513"
13/03/2017,"6,248"
14/03/2017,"6,760"
15/03/2017,"5,686"
16/03/2017,"5,849"
17/03/2017,"6,022"
18/03/2017,"5,628"
19/03/2017,"5,690"
20/03/2017,"5,562"
21/03/2017,"6,235"
22/03/2017,"5,792"
23/03/2017,"6,317"
24/03/2017,"5,736"
25/03/2017,"5,135"
26/03/2017,"5,529"
27/03/2017,"5,149"
28/03/2017,"5,352"
29/03/2017,"5,007"
30/03/2017,"5,835"
31/03/2017,"5,894"
01/04/2017,"5,316"
02/04/2017,"5,620"
03/04/2017,"6,645"
04/04/2017,"8,157"
05/04/2017,"7,196"
06/04/2017,"7,670"
07/04/2017,"7,513"
08/04/2017,"7,108"
09/04/2017,"7,113"
10/04/2017,"6,554"
11/04/2017,"6,477"
12/04/2017,"5,904"
13/04/2017,"6,468"
14/04/2017,"6,245"
15/04/2017,"5,729"
16/04/2017,"6,125"
17/04/2017,"6,156"
18/04/2017,"6,174"
19/04/2017,"5,131"
20/04/2017,"5,329"
21/04/2017,"4,994"
22/04/2017,"5,685"
23/04/2017,"6,053"
