# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Not Kapil Sharma, Sunil Grovers new project is with Sunny Leone! Watch his video",3745452,159,79,0,0.00
"Oscars 2017 screw-up on video: And the Oscar goes to La La Land no, wait Moonlight",5377275,159,79,0,0.00
Pakistan: Panel to take a call on NOCs to Indian movies' tomorrow,4867901,159,79,0,0.00
"Phillauri box office collection day 4: Anushka Sharma, Diljit Dosanjh film collects Rs 17.27 crore",6121193,159,79,0,0.00
"Phillauri box office collection day 6: Will Anushka Sharma, Diljit Dosanjh film clear mid-week test?",5979719,159,79,0,0.00
Pics of Karan Johar's twins Yash and Roohi are going viral. But are they real or fake?,5589903,159,79,0,0.00
Prabhudheva: Karuppu Raja Vella Raja will be more entertaining than Sholay,3485384,159,159,0,0.00
Priyadarshan on Akshay Kumars National Award win: Why are people questioning the jurys decision?,1984056,159,79,0,0.00
Priyanka Chopra to promote Baywatch in India but without Dwayne Johnson and Zac Efron?,4115190,159,79,0,0.00
Raees box office collection day 12: Shah Rukh Khan film mints 250 crore worldwide,259176,159,79,0,0.00
Raees box office collection day 15: Will Akshay Kumar's Jolly LLB 2 end SRK's BO honeymoon?,3953588,159,79,0,0.00
Raees box office collection day 9: Shah Rukh Khan's active promotion of film working,2076054,159,79,0,0.00
Raveena Tandon proves she has put past with Akshay Kumar behind her: Twinkle Khanna and I are good friends,3870972,159,79,0,0.00
Raveena Tandon's Maatr banned for its rape scene? Producer Anjum Rizvi says no,5867641,159,159,0,0.00
Sad but true: Priyanka Chopra's Oscar dress made more headlines than Om Puri getting honoured at Academy Awards,3953588,159,79,0,0.00
Sad but true: Priyanka Chopra's Oscar dress made more headlines than Om Puri getting honoured at Academy Awards,4691157,159,79,0,0.00
Sagarika Ghatge engaged to cricketer Zaheer Khan. Who is Sagarika Ghatge? See pics,3870972,159,79,0,0.00
Salman Khan's rumoured girlfriend Iulia Vantur has no plans to act,259176,159,79,0,0.00
"Salman Khans Dus Ka Dum to return, but wont replace The Kapil Sharma Show",947992,159,79,0,0.00
"Sanjay Dutt in legal trouble again, FIR filed in Agra",5106631,159,79,0,0.00
"Shah Rukh Khan, Aamir Khan's first selfie in 25 years is one of a kind. See pic",5219701,159,79,0,0.00
"Shakti Astitva Ke Ehsaas Ki, 14th February 2017 written update: Harman slaps his friend for flirting with Surbhi",5408899,159,79,0,0.00
"Shilpa Shinde accuses Bhabi Ji Ghar Par Hai producer of sexual harassment, makers deny claim",5907443,159,79,0,0.00
Sidharth Malhotra to have a working Valentine's day,3894724,159,79,0,0.00
Silence movie review: Intention does not make for a persuasive costume drama,3825848,159,79,0,0.00
Singer Banasree Sengupta dies,207798,159,79,0,0.00
Singer Selena Gomez teased fans with a sneak peak of her upcoming single. Watch video,1327282,159,79,0,0.00
"Sonam Kapoor met Shah Rukh Khan on a flight and forgot she is a star, see pic",3894724,159,79,0,0.00
Star Trek actor Lawrence Montaigne dies at 86,3870972,159,79,0,0.00
"Sunil Grover brings Dr Mashoor Gulati to Delhi, ignores Kapil Sharma completely. See pics, videos",5909253,159,79,0,0.00
Sunny Leone just posed in a bathtub and fans are losing it. See pics,3870972,159,79,0,0.00
Sushant Singh Rajput opens up about Kriti Sanon: Not like I bought the car and took Kriti for a ride,694436,159,79,0,0.00
The Ghazi Attack movie review: Surgical strike on historical accuracy,3894724,159,79,0,0.00
"The Great Father: Mammootty unveils Arya's formidable look, watch video",3894724,159,79,0,0.00
"Thor Ragnarok first look: What happened to Chris Hemsworth's long, smooth hair? See pics",4889123,159,79,0,0.00
Tiger Shroff's mother Ayesha reacts to RGV's mean tweets: Taken aback by nastiness of Ram Gopal Varma's rant,3476186,159,159,0,0.00
"Tollywood producer Dil Raju's wife Anitha passes away, celebrities express condolences",2708372,159,79,0,0.00
TV actor Shruti Ulfat arrested for posting videos with cobra. Watch video,907948,159,79,0,0.00
Uday Chopra thinks Aditya Chopra has grown up to be Voldemort. But why?,3498826,159,79,0,0.00
"Vaani Kapoor photos: 50 best looking, hot and beautiful HQ and HD photos of Vaani Kapoor",2428648,159,79,0,0.00
"Valentine's day was very good, says Sidharth Malhotra",2149980,159,79,0,0.00
Very difficult to get good films: Taapsee Pannu,3894724,159,79,0,0.00
Watch: Shah Rukh Khan's daughter Suhana performed in a school play and it is going viral,5221641,159,79,0,0.00
"We knew Manveer Gurjar was married, don't know why it wasn't aired: Rahul Dev",907948,159,79,0,0.00
When Baahubalis Kattappa and Sivagami played a royal couple. Watch video,2980506,159,79,0,0.00
"When Chiranjeevi visited sets of Mahesh Babu-Murugadoss film, see pic",4619060,159,79,0,0.00
Why Kapil Sharma assaulted Sunil Grover: Here's a break-up of what went wrong between the comic duo,3111800,159,79,0,0.00
Yeh Hai Mohabbatein 14th April 2017 full episode written update: Ishita gets a clue about Aaliyas stalker,1707176,159,79,0,0.00
'His was a way of living than just a way of building',4469964,79,79,0,0.00
"'In India, five people sit and decide your life': Producer Shoojit Sircar, director Amit Roy talk about Running Shaadi",3457436,79,79,0,0.00
