# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
RBI to keep rates unaltered in near term: D&B,7026673,5,5,0,0.00
RCEP with ASEAN countries offers immense possibilities: Sushma Swaraj,2406882,5,5,0,0.00
Retailers need to file single GST return every month: Hasmukh Adhia,3115964,5,5,0,0.00
Retailers need to file single GST return every month: Hasmukh Adhia,6432791,5,5,0,0.00
Retailers need to file single GST return every month: Hasmukh Adhia,7032083,5,5,0,0.00
Retailers need to file single GST return every month: Hasmukh Adhia,727564,5,5,0,0.00
"Revenue Department removes additional excise duty on cigarette, tobacco",7077199,5,5,0,0.00
SFIO asks Winsome Diamond Director to share vital info,727564,5,5,0,0.00
States' fiscal deficit soars to Rs 4.93 trillion in FY16,5457501,5,5,0,0.00
"Submit documents by September 22, traders with provisional GST ID told",3115964,5,5,0,0.00
Tax-savvy American NRIs use family trusts to insulate Indian assets,216996,5,5,0,0.00
Tax-savvy American NRIs use family trusts to insulate Indian assets,302210,5,5,0,0.00
"Telecom to banking, most services to be costlier with GST",5457501,5,5,0,0.00
There should be no politics on GST launch: Arun Jaitley,5898821,5,5,0,0.00
"Tomato at Rs 70, peas at Rs 120/kg as vegetable prices soar",7087661,5,5,0,0.00
"Tower sale plan of Vodafone, Idea gathers steam ahead of merger",6932919,5,5,0,0.00
"Traders dig out loopholes to pay less, avoid tax",7048197,5,5,0,0.00
"Traders dig out loopholes to pay less, avoid tax",7084731,5,5,0,0.00
"Traders dig out loopholes to pay less, avoid tax",7104219,5,5,0,0.00
"Traders dig out loopholes to pay less, avoid tax",7105895,5,5,0,0.00
US President Donald Trump looks to increase energy exports to India,2869614,5,5,0,0.00
View: GST will yield greater revenues and accelerate economic growth,5457501,5,5,0,0.00
View: Why GST is starting to look like an Indian wedding,3054298,5,5,0,0.00
What price for entertainment after July 1? Here's how GST will impact your fun time,216996,5,5,0,0.00
What price for entertainment after July 1? Here's how GST will impact your fun time,7038411,5,5,0,0.00
Who's benefitting from farm insurance?,7105895,5,5,0,0.00
Will be switching to GST regulation from June 30 midnight: FM Arun Jaitley,216996,5,5,0,0.00
"With 3 days to go, government sets up special war room to deal with GST queries",2869614,5,5,0,0.00
"With 3 days to go, government sets up special war room to deal with GST queries",727564,5,5,0,0.00
"With GST, India heading towards a transparent tax regime: Narendra Modi",1266316,5,5,0,0.00
,,"1,048","1,002",0,0.00

