# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"'Iceball' planet discovered 13,000 light-years away",2215930,79,79,0,0.00
'Living diodes' could be used to power next-gen bio robots,4791919,79,79,0,0.00
'Lost' and found: How India's lunar spacecraft Chandrayaan-1 was located by NASA,3535628,79,79,0,0.00
'Robots may help provide social care for elderly',3447314,79,79,0,0.00
3D printed four-legged robot can walk on terrains and overcome obstacles,6415241,79,79,0,0.00
"5G technology adoption to begin in India this year, says Huawei India CEO",5106631,79,79,0,0.00
7 steps for recovering money if you become victim of an online recruitment scam,5263791,79,79,0,0.00
7 steps for recovering money if you become victim of an online recruitment scam,5301595,79,79,0,0.00
A home out of this world,6240863,79,79,0,0.00
Aadhaar-based payments through BHIM app for merchants launched,4377734,79,79,0,0.00
About 82 per cent users willing to continue with Jio post free offers: Survey,1972914,79,79,0,0.00
About 82 per cent users willing to continue with Jio post free offers: Survey,5256167,79,79,0,0.00
Abusive tweets may get your account locked,601722,79,79,0,0.00
"Acer Leap Ware smart fitness watch unveiled: Specifications, features and price",6517581,79,79,0,0.00
"Acer Predator Triton 700, Predator Helios 300 gaming laptops launched: Key features and price",3118048,79,79,0,0.00
"After argument with driver, Uber CEO promises to 'grow up'",3355240,79,79,0,0.00
"Aircel announces new free internet for prepaid users, but it has a catch",3745452,79,79,0,0.00
"Aircel announces new free internet for prepaid users, but it has a catch",6288405,79,79,0,0.00
Aircel takes on Reliance Jio with free incoming calls on national roaming,2961656,79,79,0,0.00
"Airtel ads with Fastest Network in India claim, ruled misleading by ASCI",2980506,79,79,0,0.00
"Airtel ads with Fastest Network in India claim, ruled misleading by ASCI",6164835,79,79,0,0.00
Airtel appeals ASCI to review order on fastest network advertisement,3269178,79,79,0,0.00
Airtel celebrates 2 million broadband customers with 'free data benefits',5188175,79,79,0,0.00
Airtel Internet TV: Viewers can now watch online content with DTH channels,3118048,79,79,0,0.00
Airtel modifies fastest network advertisement challenged by Reliance Jio,2961656,79,79,0,0.00
Airtel modifies fastest network advertisement challenged by Reliance Jio,6362881,79,79,0,0.00
Airtel moves TDSAT on Reliance Jio delay in withdrawing Summer offer,1698488,79,79,0,0.00
Airtel network logs highest download speed in January at 8.42Mbps : TRAI,2340214,79,79,0,0.00
Airtel offering 30GB free Internet: Here's how to get it,3718364,79,79,0,0.00
Airtel offering 30GB free Internet: Here's how to get it,4633770,79,79,0,0.00
Airtel offering 30GB free Internet: Here's how to get it,4957979,79,79,0,0.00
Airtel offering 30GB free Internet: Here's how to get it,5106631,79,79,0,0.00
Airtel unveils Double Your Holiday Surprises offer; gives 10GB free data and more,3269178,79,79,0,0.00
"Airtel, not Reliance Jio leads in 4G network speeds: OpenSignal Report",1972914,79,79,0,0.00
"Airtel, not Reliance Jio leads in 4G network speeds: OpenSignal Report",4957979,79,79,0,0.00
"Airtel, Vodafone, Idea saw most billing complaints in Oct-Dec: Trai",3269178,79,79,0,0.00
"Airtel, Vodafone, Idea saw most billing complaints in Oct-Dec: Trai",6177593,79,79,0,0.00
Alcatel Flash with four cameras unveiled: Here's all you need to know,5256167,79,79,0,0.00
Alcatel Flash with four cameras unveiled: Heres all you need to know,209276,79,79,0,0.00
Alcatel Flash with four cameras unveiled: Heres all you need to know,3118048,79,79,0,0.00
Alphabet's XLab: Project Loon claims internet balloons can outmaneuver wind,5362951,79,79,0,0.00
Amateur UK inventor builds flying ironman suit,6023451,79,79,0,0.00
"Amazon Mobile Carnival: Deals on OnePlus 3T, Apple iPhone 7 discounts and more",3269178,79,79,0,0.00
"Amazon's Cloud computing service suffered major outage, causes massive internet disruption",3419606,79,79,0,0.00
Amazons Twitch wants more game-streamers to make money on site,467738,79,79,0,0.00
"An easy-to-use, urine-based dipstick to test for kala-azar",6672047,79,79,0,0.00
Ancient human DNA discovered in caves without bones,2215930,79,79,0,0.00
Ancient human DNA discovered in caves without bones,3349504,79,79,0,0.00
"Android co-founder Andy Rubins Essential smartphone: Price, specifications and features",3118048,79,79,0,0.00
"Annular Solar Eclipse 2017: When, Where is the eclipse visible? When is the Annular solar eclipse in 2017, What time does it start in India?",4839903,79,79,0,0.00
Apple acquires sleep-tracking monitor and iOS app maker Beddit,4646692,79,79,0,0.00
"Apple aims for more control, less cost as it accelerates in chip design, say analysts",3745452,79,79,0,0.00
"Apple aims for more control, less cost as it accelerates in chip design, say analysts",4589140,79,79,0,0.00
"Apple beats Samsung in smartphones sales, but the Chinese are growing: Gartner",2961656,79,79,0,0.00
Apple Clips is the iMovie equivalent for the social media generation,2708372,79,79,0,0.00
"Apple doubles the storage of iPhone SE; starts at Rs 27,200",1972914,79,79,0,0.00
Apple iPhone 5s offers on Valentine's Day: Is this deal worth it?,3997008,79,79,0,0.00
"Apple iPhone 7 gets Rs 20,000 flat discount on Flipkart: Here are the details",2285732,79,79,0,0.00
"Apple iPhone 7 gets Rs 20,000 flat discount on Flipkart: Here are the details",3897064,79,79,0,0.00
"Apple iPhone 7 Plus allegedly catches fire, user posts video on Twitter",4917087,79,79,0,0.00
Apple iPhone 8 could be called 'iPhone Edition': Report,4170630,79,79,0,0.00
Apple iPhone 8 could be delayed to October or November: Report,1972914,79,79,0,0.00
"Apple iPhone 8 dummy unit leaked, reveals edge-to-edge display, no TouchID",3583462,79,79,0,0.00
"Apple iPhone 8 dummy unit leaked, reveals edge-to-edge display, no TouchID",3897064,79,79,0,0.00
"Apple iPhone 8 mass production on schedule, likely to go on sale in October: Report",3583462,79,79,0,0.00
Apple iPhone 8 schematics reveal bezel-less front and rear TouchID,4037318,79,79,0,0.00
"Apple iPhone 8 to feature Smart Connector for wireless charging, VR/AR accessories: Report",6352995,79,79,0,0.00
"Apple iPhone 8 to get same display size as iPhone 7, will pack bigger battery: Report",2956792,79,79,0,0.00
Apple iPhone 8 to have 'water drop design' as homage to first iPhone: Report,1972914,79,79,0,0.00
"Apple iPhone 8 to have the same display size as iPhone 7, will pack bigger battery: Report",2961656,79,79,0,0.00
"Apple iPhone 8: Touch ID will be at the back, claims new leak",3897064,79,79,0,0.00
"Apple iPhone SE at Rs 19,999 for 16GB version: All you need to know",2980506,79,79,0,0.00
Apple patents a new tech to charge iPhones via Wi-Fi router,4372104,79,79,0,0.00
"Apple Product Red iPhone 7 and iPhone 7 Plus to launch in India; starts at Rs 82,000",1972914,79,79,0,0.00
Apple to create a 100% renewable energy for manufacturing unit in Japan,5287477,79,79,0,0.00
Apple to start India manufacturing in coming months with iPhone SE,2340214,79,79,0,0.00
Apple to start India manufacturing in coming months with iPhone SE,3269178,79,79,0,0.00
Apple to start iPhone 8 production earlier than expected: Report,5299189,79,79,0,0.00
Apple to stop supporting 32 bit apps with iOS 11: Report,6352995,79,79,0,0.00
Apple Watch Series 3 to come with new display technology: Report,2993920,79,79,0,0.00
"Apple will drop Imagination Techs graphics in future iPhones, iPads",676796,79,79,0,0.00
"Apple working to wirelessly charge iPhone via Wi Fi router, reveals patent",2980506,79,79,0,0.00
Apple-Qualcomm billions put at risk as phone alliance frays,3283746,79,79,0,0.00
Apple's in partnership with SAP to release developer tools for iOS apps,5305113,79,79,0,0.00
"Apple's iPhone 7, 7 Plus in Special Red edition: Here's the significance",6065447,79,79,0,0.00
Apple's next big thing: Augmented Reality could be coming soon to iPhone,2031074,79,79,0,0.00
Apple's next big thing: Augmented Reality could be coming soon to iPhone,4374646,79,79,0,0.00
"Apples iPhone 7, 7 Plus in Special Red edition: Heres the significance",2708372,79,79,0,0.00
"Apples iPhone 7, 7 Plus in Special Red edition: Heres the significance",5909253,79,79,0,0.00
"Apples iPhone 7, iPhone 7 Plus in Red colour: Heres the significance",5106631,79,79,0,0.00
Apples next-generation iPhones to include iPad-like True Tone displays,6259893,79,79,0,0.00
"Apples RED iPhone 7, 7 Plus, upgraded 9.7-inch iPad: Everything that was announced",5106631,79,79,0,0.00
"Apples special edition red iPhone 7, iPhone 7 Plus to be available in India soon",6308891,79,79,0,0.00
"Asus ROG GX800 liquid-cooled gaming laptop launched in India; priced at Rs 7,97,000",5248957,79,79,0,0.00
"Asus ROG GX800 liquid-cooled gaming laptop launched in India; priced at Rs 7,97,000",6174793,79,79,0,0.00
"Asus ZenBook UX330 launched in India, starts at Rs 76,990",5256167,79,79,0,0.00
"Asus Zenfone 3 Go price, features and launch date revealed",2340214,79,79,0,0.00
"Asus Zenfone 3 Go price, features and launch date revealed",3835800,79,79,0,0.00
"Asus Zenfone 3 Go price, features and launch date revealed",5493845,79,79,0,0.00
Asus Zenfone Live vs Xiaomi Redmi 4 vs Lenovo K6 Power: Key specifications and features,3269178,79,79,0,0.00
"Atlanta, other cities eye test tracks for self-driving cars",5537121,79,79,0,0.00
Australia considering Elon Musk's Hyperloop for fast travel,3393514,79,79,0,0.00
Baidu Capital said to lead funding for Chinese truck app,6669421,79,79,0,0.00
Bengaluru group one of five racing for lunar touchdown,5053973,79,79,0,0.00
"Best mid-budget phones (Rs 9,999 to Rs 15,000): Moto G5 Plus, Redmi Note 4 and everything else",3269178,79,79,0,0.00
Betty smart plug review: Remote controls and motion detection,6110699,79,79,0,0.00
"BEWARE: Snapdeal selling Fitbit wearables for a heavy discount, but they are fake",3897064,79,79,0,0.00
"BHIM app downloaded 17 million times, it's a world record: NITI Aayog CEO",5200351,79,79,0,0.00
BHIM app for UPI payments is now on Apple iOS,3142364,79,79,0,0.00
BHIM app for UPI payments is now on Apple iOS,5386515,79,79,0,0.00
Bird lovers help scientists discover secrets of beak evolution,3347524,79,79,0,0.00
BlackBerry KeyOne at MWC 2017: There's nothing truly exciting out here,2340214,79,79,0,0.00
BlackBerry KeyOne at MWC 2017: There's nothing truly exciting out here,5522535,79,79,0,0.00
BlackBerry updates its crisis communication platform 'AtHoc',3051028,79,79,0,0.00
"BlackBerry, freed of handsets, looks to software for return to glory",3118048,79,79,0,0.00
Bose SoundSport Wireless review: Good sounding in-ear headphones,6105699,79,79,0,0.00
Bridge of stars connect Milky Way's two dwarf galaxies,3560124,79,79,0,0.00
BSNL halves unlimited calls rental to Rs 49 per month,2957484,79,79,0,0.00
BSNL halves unlimited calls rental to Rs 49 per month,3960010,79,79,0,0.00
BSNL halves unlimited calls rental to Rs 49 per month,907182,79,79,0,0.00
BSNL launches unlimited broadband plan at Rs 249,6259893,79,79,0,0.00
BSNL lowers mobile Internet rate to Rs 36 per GB,1635878,79,79,0,0.00
BSNL lowers mobile Internet rate to Rs 36 per GB,3118048,79,79,0,0.00
BSNL offering 1GB free data to non-Internet users,3005680,79,79,0,0.00
BSNL offering 1GB free data to non-Internet users,5933973,79,79,0,0.00
BSNL offering free unlimited data to prepaid STV-333 plan users,3269178,79,79,0,0.00
"BSNL offers 2GB data per day, unlimited calling for Rs 339",3118048,79,79,0,0.00
"BSNL offers 2GB data per day, unlimited calling for Rs 339",3269178,79,79,0,0.00
"BSNL revises STV-339 plan to offer 3GB data per day, rolls out three new prepaid plans",3118048,79,79,0,0.00
"BSNL revises STV-339 plan to offer 3GB data per day, rolls out three new prepaid plans",4957979,79,79,0,0.00
"BSNL-MTNL merger: DoT working on plan, likely to approach Cabinet by June-end",3118048,79,79,0,0.00
BSNLs 270 GB data at Rs 333 vs Reliance Jio plans: Heres a comparison,3297248,79,79,0,0.00
California says autonomous cars don't need human drivers,4170630,79,79,0,0.00
California says autonomous cars don't need human drivers,5287477,79,79,0,0.00
"CAT S60 comes to India at Rs 64,999, eyes outdoor active buyers",2482338,79,79,0,0.00
CAT S60 review: The toughest phone money can buy,3897064,79,79,0,0.00
"CAT S60 wih thermal camera comes to India at Rs 64,999, eyes outdoor active buyers",3118048,79,79,0,0.00
