# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
HMD Global plans Nokia India event on June 13: Nokia 6 to finally launch?,2220142,5,5,0,0.00
"Honor 9 with 6GB RAM, dual rear camera like Huawei P10 launched",216996,5,5,0,0.00
"Honor 9 with 6GB RAM, dual rear camera like Huawei P10 launched",2485338,5,5,0,0.00
"Honor 9 with 6GB RAM, dual rear camera like Huawei P10 launched",6305163,5,5,0,0.00
"Honor 9 with 6GB RAM, dual rear camera like Huawei P10 launched",6982119,5,5,0,0.00
Hottest known planet in the universe located 650 light years away,3702338,5,5,0,0.00
How Verizon hopes to grab digital ad dollars with Yahoo,216996,5,5,0,0.00
HTC to sell U11 smartphone in select cities from month-end,7004901,5,5,0,0.00
"HTC U11 gets listed on companys India e-store, likely to launch soon",6967819,5,5,0,0.00
HTC U11 India launch set for June 16: Key specifications and features,216996,5,5,0,0.00
HTC U11 India launch set for June 16: Key specifications and features,6989889,5,5,0,0.00
"HTC U11 Squeezable phone launched in India at Rs 51,990: Key specs and features",216996,5,5,0,0.00
HTC U11 vs Samsung Galaxy S8+ vs Sony Xperia XZ Premium: Battle of flagships,4611906,5,5,0,0.00
HTC U11 vs Samsung Galaxy S8+ vs Sony Xperia XZ Premium: Battle of flagships,6997927,5,5,0,0.00
"Huawei Honor 6X price slashed on Amazon, now starts at Rs 11,999",5457501,5,5,0,0.00
"Huawei Honor 6X price slashed on Amazon, now starts at Rs 11,999",6925307,5,5,0,0.00
"Huawei Honor 8 Lite review: Stunning design, but there are some misses",2099392,5,5,0,0.00
"Huawei Honor 8 Lite review: Stunning design, but there are some misses",6978829,5,5,0,0.00
"Huawei Honor 8 Lite review: Stunning design, but there are some misses",6979945,5,5,0,0.00
"Huawei Honor 8 Lite review: Stunning design, but there are some misses",6982207,5,5,0,0.00
"Huawei to launch Honor 8 Pro in India next month, wants to open exclusive stores",6049011,5,5,0,0.00
"Huawei to launch Honor 8 Pro in India next month, wants to open exclusive stores",670020,5,5,0,0.00
"Huawei Y7 Prime smartphone launched: Price, specifications and features",6388337,5,5,0,0.00
"Huawei Y7 Prime smartphone launched: Price, specifications and features",6959099,5,5,0,0.00
"Huawei Y7 Prime smartphone launched: Price, specifications and features",6961979,5,5,0,0.00
"Humans will find extraterrestrial life in two decades, say experts",2246588,5,5,0,0.00
"IDC: Xiaomi, Apple keep top spots in global wearable segment in Q1 2017",6954439,5,5,0,0.00
India among countries worst-affected by new Fireball malware,6939273,5,5,0,0.00
"India Mobile Congress to showcase Indias telecom prowess, says Manoj Sinha",5457501,5,5,0,0.00
"Indian companies more prone to cyber attack, 60 percent unregulated software",6952759,5,5,0,0.00
"Indian companies more prone to cyber attack, 60 percent unregulated software",727564,5,5,0,0.00
"Indian telecom industrys cash deficit at Rs 1.2 lakh crore due to intense tariff war, high taxes: RCom",1613154,5,5,0,0.00
"Indian telecom industrys cash deficit at Rs 1.2 lakh crore due to intense tariff war, high taxes: RCom",5087017,5,5,0,0.00
"Indian telecom industrys cash deficit at Rs 1.2 lakh crore due to intense tariff war, high taxes: RCom",633520,5,5,0,0.00
"Indian telecom industrys cash deficit at Rs 1.2 lakh crore due to intense tariff war, high taxes: RCom",637762,5,5,0,0.00
"Indian telecom industrys cash deficit at Rs 1.2 lakh crore due to intense tariff war, high taxes: RCom",6943197,5,5,0,0.00
Indian-American Raja Chari among 12 NASA astronaut candidates,6963035,5,5,0,0.00
Indias 4G LTE availability improves thanks Reliance Jio: OpenSignal Report,1725350,5,5,0,0.00
Indias 4G LTE availability improves thanks Reliance Jio: OpenSignal Report,767344,5,5,0,0.00
Ingredients of life found around infant star system 400 light years away,248126,5,5,0,0.00
Intels new Bat Sense device turns every cricket bat into a smart one,780520,5,5,0,0.00
"Intex ELYT e7 with 3GB RAM, 5.2-inch HD display and fingerprint sensor launched at Rs 7,999",216996,5,5,0,0.00
"Intex ELYT e7 with 3GB RAM, 5.2-inch HD display and fingerprint sensor launched at Rs 7,999",4253240,5,5,0,0.00
"Intex ELYT e7 with 3GB RAM, 5.2-inch HD display and fingerprint sensor launched at Rs 7,999",7001651,5,5,0,0.00
ISROs biggest in 30 years: Powerful GSLV-MkIII launches heaviest satellite GSAT- 19,3702338,5,5,0,0.00
ISROs biggest in 30 years: Powerful GSLV-MkIII launches heaviest satellite GSAT-19,3790278,5,5,0,0.00
"ISROs GSAT-19, GSAT-11 satellites set to revolutionise communications and Internet services",1725350,5,5,0,0.00
Judge rules Uber must disclose key document in Waymo lawsuit,22,5,5,0,0.00
Judge rules Uber must disclose key document in Waymo lawsuit,2562710,5,5,0,0.00
"Lenovos Motorola to increase offline presence in India, says Mods adoption growing",3702338,5,5,0,0.00
"LG G6 gets Rs 10,000 off on Amazon India for 20th anniversary",216996,5,5,0,0.00
"LG G6 gets Rs 13,000 discount on Amazon, now available for Rs 38,990",4435954,5,5,0,0.00
"LG G6 Pro, G6 Plus to launch in Korea on June 27; LG V30 in September: Report",3702338,5,5,0,0.00
"LG G6 Pro, G6 Plus to launch in Korea on June 27; LG V30 in September: Report",6742295,5,5,0,0.00
"LG G7 could launch in January next year, V30 coming in August: Report",216996,5,5,0,0.00
"LGs 2017 OLED TV lineup launched, prices start from Rs 3.25 lakhs",6089109,5,5,0,0.00
LIGO detects gravitational waves for a third time as two blackholes merge,2517118,5,5,0,0.00
LIGO detects gravitational waves for a third time as two blackholes merge,3001558,5,5,0,0.00
"Manned missions to Moon, Mars may face medical emergencies say experts",3577350,5,5,0,0.00
"Manned missions to Moon, Mars may face medical emergencies say experts",6485323,5,5,0,0.00
"Micromax Bharat 2: Over half a million units sold in 50 days, claims company",3269178,5,5,0,0.00
"Micromax Bharat 2: Over half a million units sold in 50 days, claims company",4726303,5,5,0,0.00
"Micromax Bharat 2: Over half a million units sold in 50 days, claims company",7004385,5,5,0,0.00
Microsoft apologises for accidentally releasing internal Windows 10 builds,216996,5,5,0,0.00
Microsoft apologises for accidentally releasing internal Windows 10 builds,2388216,5,5,0,0.00
Microsoft apologises for accidentally releasing internal Windows 10 builds,431492,5,5,0,0.00
Microsoft apologises for accidentally releasing internal Windows 10 builds,5851927,5,5,0,0.00
Microsoft releases new security updates for Windows XP to prevent another WannaCry attack,3856704,5,5,0,0.00
Microsoft releases new security updates for Windows XP to prevent another WannaCry attack,5342049,5,5,0,0.00
Microsoft Skype gets a complete design overhaul with new features,5503589,5,5,0,0.00
"Microsoft Windows 10 Preview build gets redesigned Action Center, new features",2320072,5,5,0,0.00
Microsoft Xbox One X launched at E3: Aimed at hardcore gamers,1957050,5,5,0,0.00
Microsoft Xbox One X launched at E3: Aimed at hardcore gamers,4656168,5,5,0,0.00
Microsoft Xbox One X vs Sony PS4 Pro: Which is the best 4K console?,6983795,5,5,0,0.00
Molecular black hole created using worlds most powerful laser,1616856,5,5,0,0.00
Molecular black hole created using worlds most powerful laser,637762,5,5,0,0.00
Molecular black hole created using worlds most powerful laser,6885193,5,5,0,0.00
Mongolia to send its first satellite to space on June 4,216996,5,5,0,0.00
Mongolia to send its first satellite to space on June 4,2388658,5,5,0,0.00
Mongolia to send its first satellite to space on June 4,6358493,5,5,0,0.00
"Most apps share your data with Google, Facebook, claims study",4618200,5,5,0,0.00
"Moto C, YU Yureka Black, Xiaomi Redmi 4 and more: Top new smartphones under Rs 10,000",216996,5,5,0,0.00
"Moto E4, Moto E4 Plus launched: All you need to know",216996,5,5,0,0.00
"Moto E4, Moto E4 Plus launched: All you need to know",3001558,5,5,0,0.00
"Moto Z2 Play, Moto Mods pre-booking starts June 8 in offline stores, No intertest EMI offer and more",216996,5,5,0,0.00
"Moto Z2 Play, Moto Mods pre-booking starts June 8 in offline stores, No intertest EMI offer and more",4204234,5,5,0,0.00
"Moto Z2 Play, new MotoMods launch in India today: Heres how to watch live",361464,5,5,0,0.00
