# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Virat Kohli remains top T20 batsman, India rise to second on ICC rankings",411794,159,79,0,0.00
Virat Kohli's reply stuns journalist: Would you have asked such question if I had scored runs? Please enjoy the win,5005927,159,79,0,0.00
"We will have a better gameplan in the second innings, says Cheteshwar Pujara",5076159,159,79,0,0.00
West Indies collapse late on Day 4 to leave second Test against Pakistan on knife-edge,3135876,159,79,0,0.00
West Indies roar back to win 3rd T20 easily against Pakistan,856022,159,79,0,0.00
"When is India A vs Australia warm-up game at Mumbai, what time does it start, live streaming online and live TV coverage",3816084,159,79,0,0.00
Young Indians ready to take off at Indian Open Golf,3306080,159,79,0,0.00
Yusuf Pathan gets BCCI nod to play T20 league in Hong Kong,4260556,159,79,0,0.00
Yuzvendra Chahal thrives in adversity,259176,159,79,0,0.00
Zaheer Khan gets engagement to actress Sagarika Ghatge,3639190,159,79,0,0.00
'Captain Cool' MS Dhoni loses calm after Jharkhand's exit from Vijay Hazare Trophy,3816084,79,79,0,0.00
'It's life-changing': Non-league Lincoln City into FA Cup last 8,5516075,79,79,0,0.00
"'Miss you papa,' Mohammed Shami posts emotional pic with father",3476186,79,79,0,0.00
"100 out of 100 times, I will take down a target of 217: Bengal skipper Manoj Tiwary",932228,79,79,0,0.00
A MInd-blowing chase,3485384,79,79,0,0.00
A MInd-blowing chase,6033585,79,79,0,0.00
A relaxed Mahendra Singh Dhoni takes fresh guard for Jharkhand,3250810,79,79,0,0.00
A Rs 1079 crore windfall for Indian cricket,2482338,79,79,0,0.00
A star is reborn,752450,79,79,0,0.00
"A strong contender for the opening slot, Gautam Gambhir ignored for Champions Trophy",6096297,79,79,0,0.00
"A super series for Kidambi Srikanth, Sai Praneeth",2708372,79,79,0,0.00
"A super series for Kidambi Srikanth, Sai Praneeth",2965360,79,79,0,0.00
"A super series for Kidambi Srikanth, Sai Praneeth",6460687,79,79,0,0.00
Aakash Chopra shuns S Sreesanth's comeback hopes,3816084,79,79,0,0.00
Aaron Finch to lead Australia against Sri Lanka in T20 series,3354772,79,79,0,0.00
"AB de Villiers knock in vein as KXIP stroll to victory over RCB, Twitterati reacts",3269178,79,79,0,0.00
AB De Villiers likely to miss IPL 10,411794,79,79,0,0.00
AB De Villiers likely to miss IPL 10,4859617,79,79,0,0.00
"AB de Villiers or Kedar jadhav might keep wickets for us, says Royal Challengers Bangalore coach Daniel Vettori",3330382,79,79,0,0.00
AB de Villiers retains top spot in ICC ODI rankings; Virat Kohli stagnant at third,1858540,79,79,0,0.00
AB de Villiers retains top spot in ICC ODI rankings; Virat Kohli stagnant at third,411794,79,79,0,0.00
AB de Villiers to lead RCB during Virat Kohli's unavailability,1014546,79,79,0,0.00
AB de Villiers to lead RCB during Virat Kohlis unavailability,411794,79,79,0,0.00
AC Milan end losing run in Serie A by drawing with Lazio 1-1,5442899,79,79,0,0.00
"ACSU nabs board-accredited vendor, bookies in Kanpur",656970,79,79,0,0.00
"Adil Rashid put in a magnificent effort with the ball, says Eoin Morgan",2180590,79,79,0,0.00
"After 20 wickets fall in 52.4 overs at the Eden Gardens, Jharkhand captain MS Dhoni engages in animated chat with curator",2570228,79,79,0,0.00
"After calm, Gayle storm",5867641,79,79,0,0.00
"After calm, Gayle storm",5909253,79,79,0,0.00
"After drizzle, Suresh Raina dazzles",2861342,79,79,0,0.00
"After drizzle, Suresh Raina dazzles",5918869,79,79,0,0.00
"After Mercedes, Ferrari presents new car for Formula One season",2690250,79,79,0,0.00
"After rehab, Rohit Sharma set to play for Mumbai in Vijay Hazare Trophy",678494,79,79,0,0.00
"After three-season break, Munaf Patel returns to IPL fully fit",5771571,79,79,0,0.00
"Against the tide, a hunt for King of seas",3269178,79,79,0,0.00
AIFF website hacked; hackers post message on Kulbhushan Jadhav,349808,79,79,0,0.00
AITA paying the price for selection disaster: Rohan Bopanna,5144863,79,79,0,0.00
Ajinkya Rahane posts old image of himself as a kid ready to take guard in the middle,4019508,79,79,0,0.00
